payment_id,order_id,payment_date,payment_method,payment_status,amount_paid,transaction_fee,refund_amount
PAY1044139,ORD1044139,,,Not Charged,0,0,0
PAY1044140,ORD1044140,3/13/2025,Wallet,Refunded,56442.96,282.21,56442.96
PAY1044141,ORD1044141,,,Success,11818.8,0,0
PAY1044142,ORD1044142,12/12/2023,,Success,5784.45,0,0
,ORD1044143,9/11/2025,,,6659.62,,6659.62
PAY1044144,ORD1044144,,,Success,12480.51,0,0
PAY1044145,ORD1044145,4/20/2024,UPI,Success,25161.05,0,0
PAY1044146,ORD1044146,12/21/2025,UPI,Success,,0,0
PAY1044147,ORD1044147,3/30/2025,,Success,1734.6,26.02,0
PAY1044148,ORD1044148,9/26/2024,UPI,Refunded,22196.16,0,22196.16
,ORD1044149,11/29/2023,,Success,6011.3,0,0
PAY1044150,ORD1044150,2/3/2025,,Success,20829.06,0,
PAY1044151,ORD1044151,4/27/2025,Credit Card,,69361.42,1040.42,
PAY1044152,ORD1044152,11/18/2023,Debit Card,Success,4027.38,0,0
PAY1044153,ORD1044153,7/26/2024,UPI,Success,67570.81,0,0
PAY1044154,ORD1044154,3/6/2025,Cash on Delivery,Success,34832.18,0,0
PAY1044155,ORD1044155,12/26/2024,,Success,3891.3,19.46,0
PAY1044156,ORD1044156,10/24/2025,Cash on Delivery,Success,42770.6,0,0
,ORD1044157,,,Success,35336.38,0,0
,ORD1044158,10/28/2025,Credit Card,Refunded,1089.8,16.35,1089.8
,ORD1044159,7/30/2024,UPI,Success,9698.54,0,0
PAY1044160,ORD1044160,4/11/2023,Wallet,Success,2688.84,13.44,0
PAY1044161,ORD1044161,,,Success,3082.9,0,0
PAY1044162,ORD1044162,,Credit Card,Success,145936.19,2189.04,0
PAY1044163,ORD1044163,8/4/2024,Wallet,,8753.64,43.77,
PAY1044164,ORD1044164,5/11/2023,,,39552.4,593.29,39552.4
,ORD1044165,10/25/2023,UPI,,0,0,0
PAY1044166,ORD1044166,,EMI,Success,,3825.09,0
PAY1044167,ORD1044167,,,Success,2713.2,0,0
PAY1044168,ORD1044168,10/3/2024,UPI,Success,,0,0
PAY1044169,ORD1044169,,,Success,6112.26,,0
PAY1044170,ORD1044170,,Wallet,,38499.3,192.5,38499.3
PAY1044171,ORD1044171,,Cash on Delivery,Success,588,0,
PAY1044172,ORD1044172,2/22/2024,,Success,4968.92,0,0
,ORD1044173,10/25/2025,EMI,Success,20865.6,312.98,0
PAY1044174,ORD1044174,12/12/2025,,Success,,0,
PAY1044175,ORD1044175,,Credit Card,Success,2064.72,,
PAY1044176,ORD1044176,,,Refunded,31074.75,0,31074.75
PAY1044177,ORD1044177,7/13/2023,Wallet,Failed,0,0,
PAY1044178,ORD1044178,2/17/2024,Credit Card,,1711.08,25.67,1711.08
PAY1044179,ORD1044179,3/31/2024,Credit Card,Success,1008,15.12,0
PAY1044180,ORD1044180,10/5/2023,Cash on Delivery,,,0,0
PAY1044181,ORD1044181,12/12/2025,Debit Card,Success,8688.02,0,
PAY1044182,ORD1044182,11/19/2025,UPI,Success,,0,0
PAY1044183,ORD1044183,12/23/2025,EMI,Success,12836.88,192.55,0
PAY1044184,ORD1044184,4/24/2023,Cash on Delivery,Success,5745.6,0,0
PAY1044185,ORD1044185,2/15/2025,,Success,5986.78,89.8,0
PAY1044186,ORD1044186,12/8/2025,Net Banking,Success,155398.32,0,0
PAY1044187,ORD1044187,3/2/2025,Cash on Delivery,Success,28729.78,,0
PAY1044188,ORD1044188,,,Success,3226.86,48.4,0
PAY1044189,ORD1044189,9/14/2025,Debit Card,Success,3727.24,0,0
PAY1044190,ORD1044190,,UPI,Success,1515.36,0,0
PAY1044191,ORD1044191,12/22/2025,EMI,Success,2138.85,32.08,0
PAY1044192,ORD1044192,2/5/2024,,Success,5262.18,26.31,
PAY1044193,ORD1044193,12/24/2025,UPI,Success,4837.66,0,0
PAY1044194,ORD1044194,11/1/2024,,Success,14362.58,0,0
PAY1044195,ORD1044195,12/27/2025,Pay Later,Success,,0,0
PAY1044196,ORD1044196,12/26/2025,Debit Card,Success,13948.2,0,0
PAY1044197,ORD1044197,11/12/2024,Cash on Delivery,Success,,,0
PAY1044198,ORD1044198,11/16/2024,,Success,25105.45,125.53,0
PAY1044199,ORD1044199,8/12/2025,UPI,Success,5375.16,0,
PAY1044200,ORD1044200,6/28/2023,Cash on Delivery,Success,609,0,
,ORD1044201,2/27/2024,Net Banking,Success,10306.49,0,0
PAY1044202,ORD1044202,5/28/2025,,,10951.5,164.27,0
PAY1044203,ORD1044203,5/13/2023,Credit Card,Success,21928.41,328.93,0
PAY1044204,ORD1044204,,Wallet,Failed,0,0,0
PAY1044205,ORD1044205,12/3/2023,,Success,10930.5,0,0
PAY1044206,ORD1044206,,UPI,Success,13374.06,0,0
PAY1044207,ORD1044207,9/12/2025,,Success,5418,81.27,
,ORD1044208,12/18/2025,Wallet,,5302.5,26.51,0
PAY1044209,ORD1044209,10/21/2023,Net Banking,Success,4989.6,0,
,ORD1044210,12/23/2025,Cash on Delivery,Success,,0,0
,ORD1044211,10/23/2025,Wallet,Refunded,,505.45,101089.8
PAY1044212,ORD1044212,11/22/2025,,Success,38784.38,0,0
PAY1044213,ORD1044213,,UPI,Success,31918.85,0,0
PAY1044214,ORD1044214,1/21/2024,Credit Card,Success,54748.05,821.22,0
PAY1044215,ORD1044215,11/17/2024,Debit Card,Success,33295.5,0,0
PAY1044216,ORD1044216,8/19/2025,Wallet,Success,7140.52,35.7,0
PAY1044217,ORD1044217,1/15/2025,Debit Card,Success,4063.5,0,0
PAY1044218,ORD1044218,9/25/2024,Credit Card,Success,22362.38,335.44,0
,ORD1044219,9/23/2023,,Success,14842.8,222.64,0
,ORD1044220,,Cash on Delivery,Success,3575.98,0,0
PAY1044221,ORD1044221,3/21/2023,UPI,Success,16607.74,0,
PAY1044222,ORD1044222,12/8/2024,,Not Charged,0,0,0
,ORD1044223,6/19/2023,Credit Card,Success,53217.15,,
PAY1044224,ORD1044224,12/28/2025,Debit Card,Success,20030.8,0,0
PAY1044225,ORD1044225,5/15/2024,,Failed,0,0,
PAY1044226,ORD1044226,2/24/2023,,Success,53964.86,0,
PAY1044227,ORD1044227,5/29/2023,UPI,Refunded,22580.3,0,22580.3
PAY1044228,ORD1044228,5/23/2024,Wallet,,5511.77,27.56,
PAY1044229,ORD1044229,,UPI,Success,9652.02,,0
PAY1044230,ORD1044230,,UPI,Refunded,197880.16,0,197880.16
PAY1044231,ORD1044231,2/4/2024,UPI,,76880.21,0,76880.21
PAY1044232,ORD1044232,5/22/2023,,Success,82201.66,0,0
PAY1044233,ORD1044233,10/2/2025,Net Banking,Success,3694.53,0,
PAY1044234,ORD1044234,3/10/2023,,Success,896.28,4.48,0
PAY1044235,ORD1044235,10/5/2023,,Not Charged,0,,0
PAY1044236,ORD1044236,10/11/2024,UPI,,9282,,0
PAY1044237,ORD1044237,,,Success,68302.5,0,0
PAY1044238,ORD1044238,12/7/2025,UPI,,229301.1,0,0
PAY1044239,ORD1044239,4/23/2024,UPI,,18028.5,0,18028.5
PAY1044240,ORD1044240,,Debit Card,Refunded,11392.5,0,
PAY1044241,ORD1044241,11/23/2023,Credit Card,Success,6104.7,91.57,
PAY1044242,ORD1044242,,,Success,3676.05,0,0
PAY1044243,ORD1044243,3/27/2024,,Success,45811.4,0,0
PAY1044244,ORD1044244,6/10/2023,,Success,17970.75,0,0
PAY1044245,ORD1044245,6/20/2025,,Success,2646,0,0
PAY1044246,ORD1044246,5/2/2023,Gift Card,Success,,0,0
PAY1044247,ORD1044247,,Net Banking,Success,7296.03,0,0
PAY1044248,ORD1044248,7/28/2025,UPI,,8649.9,0,0
PAY1044249,ORD1044249,11/21/2023,Debit Card,Success,,0,
,ORD1044250,,Net Banking,Success,2315.25,,
PAY1044251,ORD1044251,12/9/2025,UPI,Success,12222,0,0
PAY1044252,ORD1044252,10/12/2025,Wallet,Success,8725.71,43.63,0
PAY1044253,ORD1044253,1/13/2023,Credit Card,Success,5435.32,,0
PAY1044254,ORD1044254,,Net Banking,Success,23361.82,0,0
PAY1044255,ORD1044255,9/5/2023,Credit Card,,2483.78,37.26,0
PAY1044256,ORD1044256,,UPI,,91167.3,0,0
PAY1044257,ORD1044257,3/15/2024,Debit Card,Success,31960.53,0,0
PAY1044258,ORD1044258,,Credit Card,Success,15666,234.99,0
PAY1044259,ORD1044259,5/21/2023,Wallet,Success,10016.06,50.08,0
PAY1044260,ORD1044260,2/27/2024,,Success,214941.93,0,
PAY1044261,ORD1044261,4/6/2025,,,27468,,
PAY1044262,ORD1044262,3/15/2024,Wallet,Success,32197.41,,0
PAY1044263,ORD1044263,7/12/2023,Cash on Delivery,,0,0,0
PAY1044264,ORD1044264,11/27/2024,Credit Card,Refunded,1885.28,28.28,1885.28
PAY1044265,ORD1044265,7/13/2024,,Success,91599.27,0,0
,ORD1044266,6/22/2023,Cardless EMI,Success,10834.64,162.52,0
PAY1044267,,5/4/2025,,Success,4430.79,0,0
PAY1044268,ORD1044268,9/4/2025,,Success,9742.64,0,0
,ORD1044269,11/29/2023,Credit Card,Success,2643.38,39.65,0
PAY1044270,ORD1044270,,,Success,19781.06,0,0
PAY1044271,ORD1044271,10/22/2024,EMI,Success,28822.5,432.34,0
PAY1044272,ORD1044272,10/26/2023,,Success,,0,0
PAY1044273,ORD1044273,,,,139139.39,0,0
PAY1044274,ORD1044274,10/7/2023,Wallet,Success,3819.9,19.1,
PAY1044275,ORD1044275,7/17/2023,,Success,39100.06,0,0
PAY1044276,ORD1044276,4/21/2024,Cash on Delivery,,218.58,0,0
PAY1044277,ORD1044277,,Credit Card,Success,2099.16,31.49,0
PAY1044278,ORD1044278,,UPI,,4199.06,0,0
PAY1044279,ORD1044279,12/10/2025,Net Banking,Success,4348.89,0,0
PAY1044280,ORD1044280,4/1/2025,EMI,Success,34498.64,517.48,0
PAY1044281,ORD1044281,10/1/2025,,,3608.64,18.04,0
PAY1044282,ORD1044282,3/17/2025,UPI,Success,4914,0,
PAY1044283,ORD1044283,6/11/2023,UPI,Refunded,65145.94,0,65145.94
PAY1044284,ORD1044284,7/5/2023,Credit Card,Success,5057.32,75.86,0
PAY1044285,ORD1044285,10/11/2025,,Success,22254.75,0,0
PAY1044286,ORD1044286,9/29/2023,Cash on Delivery,Success,10897.32,,0
,ORD1044287,7/19/2023,Wallet,Success,55576.87,277.88,0
PAY1044288,ORD1044288,3/31/2025,Debit Card,Success,19836.6,0,0
PAY1044289,ORD1044289,12/11/2025,,Success,102792.06,0,0
PAY1044290,ORD1044290,,Debit Card,,3370.5,0,0
PAY1044291,ORD1044291,10/31/2025,,Refunded,16885.89,0,16885.89
PAY1044292,ORD1044292,10/20/2024,,,17384.96,0,0
PAY1044293,ORD1044293,5/8/2023,Debit Card,Success,232040.5,,
PAY1044294,ORD1044294,,Credit Card,,,147.7,0
PAY1044295,ORD1044295,5/31/2023,,Success,3929.62,0,0
PAY1044296,ORD1044296,3/19/2025,,Success,3370.5,0,
PAY1044297,ORD1044297,8/9/2023,,Success,2758.72,0,0
,ORD1044298,10/18/2023,,Success,8166.43,0,0
PAY1044299,,7/12/2025,Debit Card,Success,148352.4,0,0
PAY1044300,ORD1044300,12/9/2023,Cash on Delivery,Success,8037.38,0,
PAY1044301,ORD1044301,7/29/2023,Debit Card,Success,331558.5,0,0
PAY1044302,ORD1044302,8/3/2025,,Failed,,0,0
PAY1044303,ORD1044303,12/30/2023,,Success,12009.27,0,0
PAY1044304,ORD1044304,3/18/2025,UPI,Success,27752.24,0,0
,ORD1044305,12/12/2024,Debit Card,Success,5856.58,,0
,ORD1044306,4/24/2023,UPI,Success,2161.22,0,
PAY1044307,ORD1044307,11/10/2023,Debit Card,,3125.64,0,0
PAY1044308,ORD1044308,11/22/2023,,Success,,0,0
PAY1044309,ORD1044309,3/31/2024,,Success,8862,0,
PAY1044310,ORD1044310,5/25/2023,Net Banking,Success,86211.4,0,0
PAY1044311,ORD1044311,,,Success,60037.22,900.56,0
PAY1044312,ORD1044312,3/26/2025,UPI,Success,25972.8,0,0
PAY1044313,ORD1044313,,EMI,Success,36802.5,552.04,0
PAY1044314,ORD1044314,11/23/2025,Net Banking,Success,4020.03,0,0
PAY1044315,ORD1044315,3/26/2023,Net Banking,Success,606.38,0,0
PAY1044316,,,Credit Card,,,50.72,0
PAY1044317,ORD1044317,11/27/2025,EMI,Success,92005.41,1380.08,0
PAY1044318,ORD1044318,7/31/2024,,Failed,0,0,0
PAY1044319,ORD1044319,3/31/2025,,Success,3167.85,0,0
PAY1044320,ORD1044320,10/29/2024,Debit Card,Success,1057.35,,0
PAY1044321,ORD1044321,5/7/2024,UPI,Success,364,0,0
PAY1044322,ORD1044322,10/27/2023,Debit Card,Success,522.5,0,0
PAY1044323,ORD1044323,7/25/2025,Debit Card,Refunded,,,1337.7
PAY1044324,ORD1044324,8/31/2024,Credit Card,Refunded,31451.7,471.78,31451.7
PAY1044325,ORD1044325,6/2/2024,UPI,Success,6617.62,0,0
,ORD1044326,,UPI,Success,30206.93,0,0
PAY1044327,ORD1044327,9/27/2025,Net Banking,Success,10113.6,0,0
PAY1044328,ORD1044328,,Net Banking,Success,,0,0
PAY1044329,ORD1044329,,UPI,Success,1556.1,,0
PAY1044330,ORD1044330,3/24/2025,,Success,5533.5,,0
PAY1044331,ORD1044331,,UPI,Success,3260.25,0,
,,2/9/2023,,Success,48289.5,0,0
PAY1044333,ORD1044333,8/16/2025,UPI,Success,70079.1,0,0
PAY1044334,ORD1044334,,,Success,76557.6,,
PAY1044335,ORD1044335,1/25/2024,,Success,10569.3,0,0
PAY1044336,ORD1044336,2/8/2023,Credit Card,Success,25014.36,375.22,0
PAY1044337,ORD1044337,10/20/2024,Credit Card,,,,
PAY1044338,ORD1044338,12/7/2025,,,15709.73,235.65,
PAY1044339,ORD1044339,12/25/2023,Debit Card,Success,1985.76,0,0
PAY1044340,ORD1044340,,,Success,320589.83,4808.85,0
PAY1044341,ORD1044341,12/27/2024,Cash on Delivery,Success,72824.64,0,0
PAY1044342,ORD1044342,12/21/2025,,,13286.39,199.3,0
PAY1044343,ORD1044343,,UPI,Success,24719.94,0,
PAY1044344,ORD1044344,12/18/2025,UPI,Failed,0,0,0
PAY1044345,ORD1044345,,,Refunded,18607.84,0,
,ORD1044346,11/9/2025,,Success,,69.93,0
PAY1044347,ORD1044347,3/22/2025,,Success,6985.44,104.78,0
PAY1044348,ORD1044348,,UPI,Success,7449.38,0,0
PAY1044349,ORD1044349,2/29/2024,Wallet,Success,4180.37,20.9,0
,ORD1044350,7/11/2023,Net Banking,Success,37412.55,0,0
,ORD1044351,8/29/2023,Cash on Delivery,Success,55629,0,0
PAY1044352,ORD1044352,2/14/2024,Cash on Delivery,Success,69352.5,0,0
PAY1044353,ORD1044353,,,Failed,0,0,0
PAY1044354,ORD1044354,9/23/2024,,Success,171818.96,2577.28,0
PAY1044355,ORD1044355,,Net Banking,Refunded,,0,
PAY1044356,ORD1044356,12/7/2025,Net Banking,Success,9635.22,0,0
PAY1044357,ORD1044357,12/7/2024,,Failed,0,0,0
PAY1044358,ORD1044358,8/14/2024,,Success,2400.82,0,0
PAY1044359,ORD1044359,3/31/2025,UPI,Success,2062.94,0,0
PAY1044360,ORD1044360,,Credit Card,Success,54925.13,823.88,0
PAY1044361,ORD1044361,,,Success,,0,
PAY1044362,ORD1044362,8/13/2025,UPI,Success,3784.83,0,
PAY1044363,ORD1044363,6/5/2024,,Success,12126.98,0,0
PAY1044364,ORD1044364,12/14/2025,,Not Charged,0,0,0
,ORD1044365,2/3/2024,UPI,Success,69133.05,0,0
PAY1044366,ORD1044366,3/2/2025,,Success,12411.32,0,0
PAY1044367,ORD1044367,7/31/2024,Wallet,Refunded,137322.26,686.61,137322.26
PAY1044368,ORD1044368,12/26/2025,Wallet,Pending,0,0,0
PAY1044369,ORD1044369,2/18/2025,UPI,,14098.35,,0
PAY1044370,ORD1044370,11/29/2023,Debit Card,Success,6847.16,0,0
PAY1044371,ORD1044371,5/28/2023,,Success,46651.5,699.77,0
PAY1044372,ORD1044372,8/5/2024,UPI,,23471.7,0,0
PAY1044373,ORD1044373,10/26/2024,Wallet,Success,316.75,1.58,0
PAY1044374,ORD1044374,12/7/2025,Debit Card,Success,21844.2,0,0
PAY1044375,ORD1044375,12/2/2023,,Success,6487.11,97.31,0
PAY1044376,ORD1044376,12/26/2025,Debit Card,Success,4339.65,0,0
PAY1044377,ORD1044377,9/14/2025,,Success,2760.35,0,0
PAY1044378,ORD1044378,7/30/2024,Credit Card,Success,,224.96,0
PAY1044379,ORD1044379,4/11/2024,Credit Card,Success,105743.61,1586.15,
PAY1044380,ORD1044380,,Cash on Delivery,Success,5051.24,0,0
PAY1044381,ORD1044381,,UPI,Success,4798.61,,0
PAY1044382,ORD1044382,2/7/2024,,Refunded,18862.62,0,18862.62
,ORD1044383,11/24/2025,UPI,Success,23804.55,0,
PAY1044384,ORD1044384,3/27/2024,,Success,5712.11,85.68,0
PAY1044385,ORD1044385,9/25/2025,,Failed,0,,0
PAY1044386,ORD1044386,10/19/2025,Debit Card,Success,9597.84,0,0
PAY1044387,ORD1044387,,,Refunded,3948,0,3948
PAY1044388,ORD1044388,10/14/2024,Cash on Delivery,Refunded,1447.22,0,1447.22
PAY1044389,ORD1044389,9/5/2025,Wallet,Success,1237.95,6.19,
PAY1044390,ORD1044390,11/30/2025,,,158267.81,0,0
PAY1044391,ORD1044391,11/1/2025,UPI,Success,14601.3,0,0
PAY1044392,ORD1044392,7/6/2025,Net Banking,Refunded,25409.79,0,25409.79
PAY1044393,ORD1044393,3/12/2025,UPI,Success,,,0
PAY1044394,ORD1044394,6/11/2024,UPI,Success,,0,0
PAY1044395,ORD1044395,1/8/2024,Debit Card,,6497.4,0,6497.4
PAY1044396,ORD1044396,12/15/2024,Wallet,Success,10855.32,54.28,
PAY1044397,ORD1044397,8/7/2023,,Success,6768.09,33.84,0
PAY1044398,ORD1044398,12/21/2024,,Success,6888.84,0,0
PAY1044399,ORD1044399,,Net Banking,Success,14378.49,,
PAY1044400,ORD1044400,12/16/2025,,Success,,0,0
PAY1044401,ORD1044401,12/16/2023,UPI,Success,12694.5,0,0
PAY1044402,ORD1044402,,,Success,,0,0
PAY1044403,ORD1044403,12/22/2024,UPI,Success,1520.4,0,0
PAY1044404,ORD1044404,5/26/2023,,Success,14257.53,0,0
PAY1044405,ORD1044405,12/30/2025,Debit Card,Success,,0,0
PAY1044406,ORD1044406,12/13/2023,UPI,Success,3770.76,0,0
,ORD1044407,,Debit Card,Success,19057.5,0,
PAY1044408,ORD1044408,12/19/2025,Debit Card,Refunded,,0,4924.5
PAY1044409,ORD1044409,3/12/2023,,Failed,0,0,0
PAY1044410,ORD1044410,6/29/2024,,Refunded,5418,27.09,5418
,ORD1044411,10/16/2025,Debit Card,Success,121329.92,0,0
PAY1044412,ORD1044412,,,Success,2825.55,0,
PAY1044413,ORD1044413,5/21/2025,Debit Card,,3933.09,0,
PAY1044414,ORD1044414,11/12/2025,,Success,2933.18,0,0
PAY1044415,ORD1044415,10/26/2025,,Success,3924.9,58.87,0
PAY1044416,ORD1044416,6/27/2023,UPI,Success,3386.25,0,0
PAY1044417,ORD1044417,11/30/2025,UPI,Success,4027.28,0,
PAY1044418,ORD1044418,9/19/2025,Debit Card,Success,4523.61,,0
PAY1044419,ORD1044419,5/13/2023,EMI,Success,5496.23,82.44,0
,ORD1044420,12/28/2024,,Success,9092.26,0,
,ORD1044421,,,,15279.6,0,0
PAY1044422,ORD1044422,5/25/2023,Credit Card,Success,2457,36.85,0
PAY1044423,ORD1044423,9/23/2025,Pay Later,Success,1454.78,0,0
PAY1044424,ORD1044424,8/21/2025,Credit Card,Success,4105.18,61.58,0
,,8/26/2025,Cash on Delivery,Success,5131.35,0,0
PAY1044426,ORD1044426,11/1/2025,,Success,5027.4,0,0
,ORD1044427,12/29/2024,,Success,20865.6,0,0
PAY1044428,ORD1044428,8/7/2023,,Success,,0,0
PAY1044429,ORD1044429,12/5/2023,UPI,,3939.6,0,3939.6
PAY1044430,ORD1044430,12/17/2023,,Not Charged,0,0,
PAY1044431,ORD1044431,9/12/2025,EMI,Success,1834.88,27.52,0
,ORD1044432,,,Success,6669.6,0,
PAY1044433,ORD1044433,3/4/2025,Debit Card,Success,3874.29,0,0
PAY1044434,ORD1044434,4/26/2024,Cash on Delivery,,3708.65,0,0
PAY1044435,ORD1044435,2/19/2024,,Success,8431.82,0,
PAY1044436,ORD1044436,10/6/2025,,Success,12950.91,,0
PAY1044437,ORD1044437,10/5/2025,Cash on Delivery,Not Charged,0,,0
PAY1044438,ORD1044438,9/12/2024,,Success,4583.25,0,0
PAY1044439,ORD1044439,4/20/2025,UPI,Success,5957.28,0,0
PAY1044440,ORD1044440,11/23/2024,UPI,,3517.5,0,0
PAY1044441,ORD1044441,,UPI,,9880.5,0,
PAY1044442,ORD1044442,9/21/2024,Cash on Delivery,Success,3103.07,0,0
PAY1044443,ORD1044443,7/23/2024,,Success,4085.87,61.29,0
PAY1044444,ORD1044444,5/7/2024,Net Banking,Refunded,12594.44,0,12594.44
PAY1044445,ORD1044445,1/8/2024,Cash on Delivery,Success,341.95,0,0
PAY1044446,ORD1044446,10/21/2023,Credit Card,,,43.47,0
PAY1044447,ORD1044447,9/28/2025,UPI,Refunded,152398.05,0,152398.05
PAY1044448,ORD1044448,1/22/2024,UPI,Failed,0,0,0
PAY1044449,ORD1044449,,UPI,Success,6600.67,0,
PAY1044450,ORD1044450,10/26/2024,,Success,5602.17,84.03,0
PAY1044451,ORD1044451,,Credit Card,Success,,145.62,0
PAY1044452,ORD1044452,11/6/2025,Cash on Delivery,Success,139912.5,,0
,ORD1044453,9/15/2024,,Success,31959.9,0,0
PAY1044454,ORD1044454,6/6/2025,Wallet,Success,38662.68,193.31,0
PAY1044455,ORD1044455,9/12/2025,Credit Card,,4575.27,68.63,0
PAY1044456,ORD1044456,10/30/2024,,Success,3175.15,15.88,0
PAY1044457,ORD1044457,8/15/2024,Pay Later,Success,23880.94,0,0
PAY1044458,ORD1044458,12/13/2025,UPI,,4247.98,0,0
PAY1044459,ORD1044459,3/18/2025,Debit Card,Success,9314.76,0,0
PAY1044460,ORD1044460,,Debit Card,,36587.88,0,0
,ORD1044461,,Cash on Delivery,Success,2969.4,0,0
PAY1044462,ORD1044462,7/3/2023,UPI,Success,145617.89,0,0
,ORD1044463,8/12/2023,Debit Card,Success,37932.3,0,0
,ORD1044464,3/20/2023,Credit Card,Success,527.8,7.92,0
PAY1044465,ORD1044465,3/21/2024,Credit Card,Success,1188.39,17.83,0
PAY1044466,ORD1044466,11/14/2025,,Success,186.5,,0
PAY1044467,ORD1044467,9/16/2023,,Success,7024.82,0,0
,ORD1044468,12/28/2025,Net Banking,Success,,0,0
,ORD1044469,10/1/2025,UPI,Refunded,21956.13,0,21956.13
PAY1044470,ORD1044470,7/14/2024,UPI,Failed,0,0,0
,ORD1044471,2/9/2025,UPI,Success,6804,0,0
PAY1044472,ORD1044472,12/14/2025,,Failed,0,,
PAY1044473,ORD1044473,8/31/2025,Credit Card,Success,47540.85,713.11,0
PAY1044474,ORD1044474,5/26/2024,,Success,,0,0
PAY1044475,ORD1044475,12/13/2025,,Success,6848.84,0,
PAY1044476,ORD1044476,3/28/2024,,Success,847.14,0,
PAY1044477,,7/14/2023,Credit Card,Success,26708.06,400.62,
PAY1044478,ORD1044478,7/20/2024,,Success,8927.94,0,0
PAY1044479,ORD1044479,10/24/2024,,Success,46154.33,0,0
PAY1044480,ORD1044480,12/29/2025,,Failed,0,0,0
PAY1044481,ORD1044481,10/27/2025,UPI,Success,957.13,0,0
PAY1044482,ORD1044482,8/19/2024,,,,0,0
,ORD1044483,10/29/2025,,Failed,0,0,0
PAY1044484,ORD1044484,12/6/2025,,Success,33280.06,,0
PAY1044485,ORD1044485,11/26/2023,UPI,Success,13277.25,0,0
PAY1044486,ORD1044486,,Debit Card,,15138.69,0,
,ORD1044487,9/12/2025,,Success,698.25,0,0
PAY1044488,ORD1044488,10/21/2025,,Success,,0,0
PAY1044489,ORD1044489,12/31/2025,,Success,162318.98,0,0
PAY1044490,ORD1044490,11/22/2023,,Success,,0,0
PAY1044491,ORD1044491,7/27/2023,,Success,11151,0,0
,ORD1044492,7/25/2023,Credit Card,,7801.5,117.02,0
PAY1044493,ORD1044493,5/16/2025,,Success,28773.68,431.61,0
PAY1044494,ORD1044494,12/31/2025,UPI,Failed,0,0,
PAY1044495,ORD1044495,,Credit Card,Refunded,462.7,6.94,462.7
PAY1044496,ORD1044496,1/9/2025,Net Banking,,7720.23,0,0
PAY1044497,ORD1044497,12/26/2025,Net Banking,Success,1550.85,0,
PAY1044498,ORD1044498,4/6/2024,,Success,1638,0,0
PAY1044499,ORD1044499,11/16/2024,UPI,Success,13352.85,0,0
PAY1044500,ORD1044500,11/20/2023,,,23642.96,0,
PAY1044501,ORD1044501,,UPI,Success,16571.99,0,0
,ORD1044502,9/13/2023,,Success,81194.4,,0
PAY1044503,ORD1044503,,,Success,,,0
PAY1044504,ORD1044504,8/21/2025,,Success,4712.4,70.69,0
PAY1044505,ORD1044505,3/25/2023,,Success,10226.37,0,0
PAY1044506,ORD1044506,7/9/2025,,Success,63371.86,316.86,0
PAY1044507,ORD1044507,7/22/2024,Cash on Delivery,Success,8615.25,0,0
PAY1044508,ORD1044508,,UPI,Success,2415,0,0
PAY1044509,ORD1044509,12/23/2025,EMI,Refunded,,232.7,15513.02
PAY1044510,ORD1044510,,,Success,8859.38,0,0
PAY1044511,,,Wallet,Success,2469.6,12.35,0
,ORD1044512,11/7/2024,Gift Card,Success,20595.8,0,0
PAY1044513,ORD1044513,3/28/2025,Credit Card,Success,7695.34,115.43,0
PAY1044514,ORD1044514,,Credit Card,,4396.77,65.95,
PAY1044515,ORD1044515,10/26/2025,,Not Charged,0,0,0
PAY1044516,ORD1044516,7/6/2023,UPI,Success,14371.51,0,0
PAY1044517,ORD1044517,,UPI,Success,,0,
PAY1044518,ORD1044518,11/9/2025,,Success,362721.24,0,0
PAY1044519,ORD1044519,12/17/2025,Debit Card,Success,221117.92,0,0
PAY1044520,ORD1044520,1/10/2024,,Success,9583.14,0,0
PAY1044521,ORD1044521,11/11/2023,Cash on Delivery,Success,2704.8,,
PAY1044522,ORD1044522,4/25/2025,UPI,Refunded,5591.04,0,5591.04
PAY1044523,ORD1044523,12/10/2024,Gift Card,Success,1556.1,0,0
PAY1044524,ORD1044524,,Debit Card,Failed,0,0,
PAY1044525,ORD1044525,2/24/2023,,Success,6898.5,0,0
PAY1044526,ORD1044526,8/6/2023,Credit Card,Refunded,5549.99,83.25,
PAY1044527,ORD1044527,10/21/2025,Credit Card,Success,9261,,0
PAY1044528,ORD1044528,8/9/2024,Gift Card,Success,4213.23,0,
PAY1044529,ORD1044529,7/20/2025,Cardless EMI,Success,2337.72,35.07,0
PAY1044530,ORD1044530,12/31/2025,UPI,Success,6189.75,0,
PAY1044531,ORD1044531,12/7/2025,Net Banking,Success,8055.6,0,0
PAY1044532,ORD1044532,,UPI,Success,,0,0
PAY1044533,ORD1044533,2/7/2025,UPI,Success,5605.95,0,0
PAY1044534,ORD1044534,12/1/2025,Credit Card,Failed,0,0,
PAY1044535,ORD1044535,,Credit Card,Success,8453.97,126.81,0
PAY1044536,ORD1044536,5/21/2023,UPI,Failed,0,,0
,ORD1044537,,Credit Card,Success,223.95,3.36,0
PAY1044538,ORD1044538,10/2/2025,,Refunded,4130.33,0,4130.33
PAY1044539,ORD1044539,10/13/2024,,,85202.46,0,0
PAY1044540,ORD1044540,6/21/2025,Cash on Delivery,Success,8555.4,0,
